eta	CONJ	eta
Latinoamerikako	PROPNESSSGDEF	Latinoamerika
Parlamenturako	NESSSGDEF	parlamentu
12	NUM	12
ordezkari	N	ordezkari
eta	CONJ	eta
Andetarrerako	ADJESSSGDEF	andetar
5	NUM	5
aukeratu	VV.PTCPPFV	aukeratu
dira	VARGAB3PIND	izan
.	_	.

Lengoaia	N	lengoaia
eta	CONJ	eta
pentsamendua	NABSSGDEFINAN	pentsamendu
bananduta	VV.PTCP	banandu
daudenik	VARGAB3PPROGIND	egon
ere	CONJ	ere
ezin	NABSINDF	ezin
da	VARGAB3SPROGIND	izan
esan	VV.PTCP	esan
,	_	,
konturatzen	VNFINIPFV	konturatu
naiz	VARGAB1SIND	izan
.	_	.

Igandeko	NESSSGDEFINAN	igande
derbiaren	NGENSGDEF	derby
atarian	NSGDEFINANIN+ESS	atari
,	_	,
Alaveseko	PROPNESSSGDEF	Alaves
jokalari	N	jokalari
,	_	,
entrenatzaile	N	entrenatzaile
eta	CONJ	eta
zuzendaritzako	NESSSGDEFINAN	zuzendaritza
kideek	NERGPLDEF	kide
elkarrekin	PROCOMINDF	elkar
bazkaldu	VV.PTCPPFV	bazkaldu
zuten	VARGAB3SARGER3PIND	*edun
atzo	ADV	atzo
Gasteiz	PROPN	Gasteiz
erdialdeko	NESSSGDEFINAN	erdialde
jatetxe	N	jatetxe
ezagun	ADJ	ezagun
batean	NUM	bat
.	_	.

San	N	san
Pedro	PROPNABSSGDEF	Pedro
,	_	,
zortzikoteko	NESSSGDEFINAN	zortzikote
azkena	NUM	azken
,	_	,
Oriorengandik	PROPNSGDEFAT+ABL	Orio
30	NUM	30
segundora	NSGDEFINANAT+ALL	segundo
sartu	VV.PTCPPFV	sartu
zen	VARGAB3SIND	izan
atzo	ADV	atzo
.	_	.

Gero	ADV	gero
,	_	,
isiltasun	N	isiltasun
astun	ADJ	astun
batek	NUM	bat
bildu	VV.PTCPPFV	bildu
zuen	VARGAB3SARGER3SIND	*edun
kanpoan	NSGDEFINANIN+ESS	kanpo
,	_	,
ostertz	N	ostertz
okrea	ADJABSSGDEF	okre
errespetatuz	VV.PTCPINSINDF	errespetatu
,	_	,
nagusitzen	VIN+ESS	nagusitu
ari	V	ari
zen	VARGAB3SPROGIND	izan
iluntasunaren	NGENSGDEFINAN	iluntasun
isla	NABSSGDEFINAN	isla
.	_	.

Carlos	PROPN	Carlos
Prats	PROPNABSSGDEF	Prats
Txileko	PROPNESSSGDEF	Txile
Armadako	NESSSGDEF	armada
burua	NABSSGDEF	buru
eta	CONJ	eta
presidenteordea	NABSSGDEFANIM	presidenteorde
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
Salvador	PROPN	Salvador
Allenderen	PROPNGENSGDEF	Allende
Gobernua	NABSSGDEF	gobernu
indarrean	ADV	indarrean
zegoenean	VARGAB3SPROGIND	egon
.	_	.

Besarkatu	VV.PTCP	besarkatu
egin	VV.PTCPPFV	egin
ginen	VARGAB1PIND	izan
,	_	,
eta	CONJ	eta
itsasontzi	N	itsasontzi
handi	ADJ	handi
batean	NUM	bat
sartu	VV.PTCPPFV	sartu
zen	VARGAB3SIND	izan
.	_	.

44	NUM	44
urte	NABSINANINDF	urte
ditu	VARGAB3PARGER3SPROGIND	ukan
eta	CONJ	eta
1990etik	NUM	1990
da	VARGAB3SPROGIND	izan
Lehen	NUM	lehen
Mailako	NESSSGDEF	maila
epailea	NABSSGANIMDEF	epaile
.	_	.

Zirkuitu	N	zirkuitu
konbinazionala	ADJABSSGDEF	konbinazional
honakoa	ADJABSSGDEF	honako
da	VARGAB3SPROGIND	izan
:	_	:

Abere	N	abere
hauek	DETERGPLDEF	hauek
,	_	,
gaueko	NESSSGDEFINAN	gau
iluntasun	N	iluntasun
eta	CONJ	eta
bakardadearen	NGENSGDEFINAN	bakardade
babesean	NSGIN+ESSDEFINAN	babes
,	_	,
mendiko	NESSSGDEFINAN	mendi
belarretatik	NPLDEFAT+ABLINAN	belar
herri	NDAT	herri
inguruetako	ADPESS	inguru
soroetara	NPLDEFINANAT+ALL	soro
jeisteko	VESS	jaitsi
joera	NABSSGDEF	joera
dute	VARGER3PARGAB3SPROGIND	ukan
eta	CONJ	eta
hauetara	DETPLDEFAT+ALL	hauek
etortzen	VNFINIPFV	etorri
badira	VARGAB3PIND	izan
,	_	,
kalte	N	kalte
handiak	ADJABSPLDEF	handi
egiten	VNFINIPFV	egin
dituzte	VARGAB3PARGER3PIND	*edun
,	_	,
bertan	ADV	bertan
aurkitzen	VNFINIPFV	aurkitu
dutena	VABSSGARGER3PARGAB3SDEFIND	*edun
jan	VV.PTCP	jan
eta	CONJ	eta
zapalduz	VV.PTCPINSINDF	zapaldu
.	_	.

Jose	PROPN	Jose
Miguel	PROPN	Miguel
Leunda	PROPNABSSGDEF	Leunda
ELAko	PROPNESSSGINANDEF	ELA
presidentea	NABSSGDEF	presidente
izan	VV.PTCPPFV	izan
da	VARGAB3SIND	izan
orain	ADVIN+ESS	orain
arte	ADPABS	arte
.	_	.

Lehenenego	NUM	lehenengo
tarteko	NESSSGDEFINAN	tarte
denboratik	NSGDEFINANAT+ABL	denbora
ikusi	VV.PTCPPFV	ikusi
zen	VARGAB3SIND	izan
Ekimovek	PROPNERGSGDEF	Ekimov
egindako	VV.PTCPESS	egin
lana	NABSSGDEFINAN	lan
ez	PARTNEG	ez
zela	VARGAB3SIND	izan
nolanahikoa	ADJABSSGDEF	nolanahiko
izan	VV.PTCPPFV	izan
.	_	.

Aurrelari	N	aurrelari
langilea	NABSSGDEFANIM	langile
,	_	,
azkarra	ADJABSSGDEF	azkar
eta	CONJ	eta
indartsua	ADJABSSGDEF	indartsu
dela	VARGAB3SPROGIND	izan
erakutsi	VV.PTCPPFV	erakutsi
du	VARGER3SARGAB3SIND	*edun
denboraldi-aurrean	NSGIN+ESSDEFINAN	denboraldi-aurre
.	_	.

Bere	DETGENSG	bera
egituran	NSGIN+ESSDEFINAN	egitura
,	_	,
jatorrizko	ADJ	jatorrizko
harkaitzen	NGENPLDEFINAN	harkaitz
izaeraz	NINS	izaera
gain	ADPABSSGDEFINAN	gain
,	_	,
hainbat	DET	hainbat
faktorek	NERGINDFINAN	faktore
eragiten	VNFINIPFV	eragin
du	VARGER3SARGAB3SIND	*edun
,	_	,
hala	ADV	hala
nola	ADV	nola
klimak	NERGSGDEFINAN	klima
,	_	,
erliebeak	NERGSGDEFINAN	erliebe
eta	CONJ	eta
beren	DETGEN	berak
baitan	ADPPLIN+ESSDEF	_
garatzen	VNFINIPFV	garatu
den	VARGAB3SIND	izan
jarduera	N	jarduera
biologikoak	ADJERGSGDEF	biologiko
.	_	.

Elisabeth	PROPN	Elisabeth
Gigou	PROPN	Gigou
Lan	N	lan
ministroak	NERGSGANIMDEF	ministro
azaldu	VV.PTCPPFV	azaldu
zuenez	VARGAB3SARGER3SIND	*edun
1997an	NUM	1997
Jospin	PROPNABSSGDEF	Jospin
gobernuburu	NABSINDF	gobernuburu
izendatu	VV.PTCPPFV	izendatu
zutenetik	VARGAB3SARGER3PIND	*edun
ia	ADV	ia
milioi	N	milioi
bat	NUM	bat
lagunetan	NINDFIN+ESSANIM	lagun
jaitsi	VV.PTCPPFV	jaitsi
da	VARGAB3SIND	izan
langabezia	NABSSGDEF	langabezia
.	_	.

Tony	PROPN	Tony
Blairrek	PROPNERGSGDEF	Blair
esan	VV.PTCPPFV	esan
du	VARGAB3SARGER3SIND	*edun
euroa	NABSSGDEF	euro
"	_	"
komeni	V	komeni
denean	V	izan
"	_	"
onartuko	VV.PTCPPROSP	onartu
duela	VARGAB3SARGER3SIND	*edun
.	_	.

Bertan	ADV	bertan
armazoi	N	armazoi
batean	NUM	bat
harilkaturik	VV.PTCPPRTINDF	harilkatu
dagoen	VARGAB3SPROGIND	egon
hariak	NERGSGDEFINAN	hari
osatzen	VNFINIPFV	osatu
duen	VARGAB3SARGER3SIND	*edun
solenoidea	NABSSGDEF	solenoide
,	_	,
iman	N	iman
batek	NUM	bat
sorturiko	VV.PTCPESS	sortu
eremu	N	eremu
magnetiko	ADJ	magnetiko
baten	NUM	bat
barruan	ADPSGIN+ESS	barru
birarazten	VCAUS	bira+araz
da	VARGAB3SIND	izan
,	_	,
bere	DETGENSG	bera
borneetan	NPLDEFIN+ESS	borne
tentsioa	NABSSGDEF	tentsio
(	_	(
potentzial-diferentzia	NABSSGDEFINAN	potentzial+-+diferentzia
)	_	)
sortzen	VNFINIPFV	sortu
delarik	VARGAB3SIND	izan
.	_	.

Tony	PROPN	Tony
Oakes	PROPNABSSGDEF	Oakes
da	VARGAB3SPROGIND	izan
lurjabea	NABSSGDEF	lurjabe
.	_	.

Gizonezkoen	NGENPLDEFANIM	gizonezko
moduloetan	NPLDEFIN+ESS	modulu
,	_	,
askoz	ADV	askoz
ere	CONJ	ere
tailer	N	tailer
aukera	VNFIN	aukeratu
handiagoa	ADJABSSGDEFCMPR	handi
dago	VARGAB3SPROGIND	egon
emakumezkoenetan	NPLDEFIN+ESS	emakumezko
baino	_	baino
.	_	.

Euskal	N	euskal
Herrian	NSGIN+ESSDEF	herri
Euskarazek	NERGINDF	Euskara
desobedientziara	NSGAT+ALLDEF	desobedientzia
deitu	VV.PTCPPFV	deitu
du	VARGER3SARGAB3SIND	*edun
.	_	.

"	_	"
Aurrekaria	NABSSGDEF	aurrekari
da	VARGAB3SPROGIND	izan
beste	DET	beste
hainbat	DET	hainbat
krimen	NABSINANINDF	krimen
inpunitatean	NSGIN+ESSDEF	inpunitate
gera	VNFIN	geratu
ez	PARTNEG	ez
daitezen	VARGAB3PSBJV	*edin
"	_	"
.	_	.

"	_	"
ETAko	PROPNESSSGDEF	ETA
kide	N	kide
izateaz	VINSSGDEF	izan
akusatuta	VV.PTCP	akusatu
etorri	VV.PTCP	etorri
,	_	,
eta	CONJ	eta
Jaurlaritzari	NDAT	jaurlaritza
buruz	ADPSGDEF	buruz
baino	_	baino
ez	PARTNEG	ez
digu	VARGAB3SARGER3SARGDA1PIND	*edun
galdetu	VV.PTCPPFV	galdetu
"	_	"
.	_	.

Guangxi	PROPN	Guangxi
probintziako	NESSSGDEF	probintzia
gobernadore	NABSANIMINDF	gobernadore
zen	VARGAB3SPROGIND	izan
orduan	ADV	orduan
Chen	PROPNABSSGDEF	Chen
.	_	.

"	_	"
deitu	VV.PTCPPFV	deitu
zion	VARGDA3SARGAB3SARGER3SIND	*edun
amultsuki	ADV	amultsuki
.	_	.

Alvarezek	PROPNERGSGDEF	Alvarez
,	_	,
aldiz	CONJ	aldiz
,	_	,
25a	NUM	25
hartuko	VV.PTCPPROSP	hartu
du	VARGER3SARGAB3SIND	*edun
.	_	.

Winstonek	PROPNERGSGDEF	Winstone
luma	N	luma
pisuko	NESSSGDEFINAN	pisu
Munduko	NESSSGDEF	mundu
Txapelketa	NABSSGDEF	txapelketa
eskuratu	VV.PTCPPFV	eskuratu
zuen	VARGAB3SARGER3SIND	*edun
1968an	NUM	1968
Mitsunori	PROPN	Mitsunori
Seki	PROPN	Seki
japoniarraren	ADJGEN	japoniar
aurrean	ADPSGDEFIN+ESS	aurre
,	_	,
Londresko	PROPNESSSGDEF	Londres
Royal	PROPN	Royal
Albert	PROPN	Albert
Hallen	PROPNSGDEFIN+ESS	Hall
.	_	.

Olanorengandik	PROPNSGDEFAT+ABL	Olano
gehiago	DETABSINDF	gehiago
espero	NABSINDFINAN	espero
arren	CONJ	arren
,	_	,
Jalabertek	PROPNERGSGDEF	Jalabert
eta	CONJ	eta
Cañadak	PROPNERGSGDEF	Cañada
izugarrizko	ADJ	izugarrizko
saioa	NABSSGDEFINAN	saio
egin	VV.PTCPPFV	egin
dute	VARGER3PARGAB3SIND	*edun
.	_	.

Bahiketa	NABSSGDEF	bahiketa
asteazkeneko	NESSSGDEF	asteazken
15:30ean	NUM	15:30
hasi	VV.PTCPPFV	hasi
zen	VARGAB3SIND	izan
,	_	,
gizonezkoa	NABSSGANIMDEF	gizonezko
haurtzaindegian	NSGINANIN+ESSDEF	haurtzaindegi
sartu	VV.PTCPPFV	sartu
zelarik	VARGAB3SIND	izan
eta	CONJ	eta
bertan	ADV	bertan
zeuden	VARGAB3PPROGIND	egon
45	NUM	45
haur	N	haur
eta	CONJ	eta
hauen	DETGENPLDEF	hauek
zaindariak	NABSPLDEF	zaindari
granada	N	granada
baten	NUM	bat
,	_	,
pistola	N	pistola
baten	NUM	bat
eta	CONJ	eta
labana	N	labana
baten	NUM	bat
mehatxupean	NSGINANIN+ESSDEF	mehatxupe
jarri	VV.PTCPPFV	jarri
zituelarik	VARGAB3PARGER3SIND	*edun
.	_	.

Harrezkero	ADV	harrezkero
,	_	,
bost	NUM	bost
lurjabe	N	lurjabe
zuri	ADJABSINDF	zuri
hil	VV.PTCPPFV	hil
dira	VARGAB3PIND	izan
eta	CONJ	eta
oposizioko	NINAN	oposizio
gutxienez	ADV	gutxienez
25	NUM	25
kide	NABSINDF	kide
;	_	;
azken	NUM	azken
horietako	DETESSPLDEF	horiek
gehienak	DETABSPLDEF	gehien
beltzak	ADJABSPLDEF	beltz
.	_	.

OSASUNAK	PROPNERGSGDEF	Osasuna
Aitor	PROPN	Aitor
Ocio	PROPNABSSGDEF	Ocio
aurkeztuko	VV.PTCPPROSP	aurkeztu
du	VARGAB3SARGER3SIND	*edun
datorren	VARGAB3SPROGIND	etorri
asteazkenean	NSGIN+ESSDEF	asteazken
,	_	,
gasteiztarrarekin	ADJCOMSGDEF	gasteiztar
erabateko	ADJ	erabateko
akordioa	NABSSGINANDEF	akordio
lortu	VV.PTCP	lortu
ondoren	ADV	ondoren
.	_	.

-	_	-
Ikuspegi	N	ikuspegi
akustiko-musikal	ADJ	akustiko-musikal
batetik	NUM	bat
egindako	VV.PTCPESS	egin
gure	PRO	gu
organografia	N	organografia
herrikoiari	ADJDAT	herrikoi
buruzko	ADPESSSGDEF	buruz
ikerketa	NABSSGINANDEF	ikerketa
:	_	:

Bien	NUM	bi
arteko	ADPESSPLDEF	arte
harremana	NABSSGDEF	harreman
oso	ADV	oso
estua	ADJABSSGDEF	estu
zela	VARGAB3SPROGIND	izan
azpimarratu	VV.PTCPPFV	azpimarratu
dute	VARGAB3SARGER3PIND	*edun
Montenegroko	PROPNESSSGDEF	Montenegro
komunikabideek	NERGPLINANDEF	komunikabide
.	_	.

Etika	N	etika
medikoak	ADJERGSGDEF	mediko
,	_	,
ordea	CONJ	ordea
,	_	,
haien	DETGENPLDEF	haiek
izenak	NABSPLDEF	izen
ematea	VABS	eman
eragozten	VNFINIPFV	eragotzi
digu	VARGAB3SARGER3SARGDA1PIND	*edun
.	_	.

Gaur	ADV	gaur
amaituko	VV.PTCPPROSP	amaitu
da	VARGAB3SIND	izan
itzulia	NABSSGDEF	itzuli
,	_	,
eta	CONJ	eta
Plazak	PROPNERGSGDEF	Plaza
42	NUM	42
segundoko	NESSSGINANDEF	segundo
aldea	NABSSGINANDEF	alde
du	VARGAB3SARGER3SPROGIND	ukan
Klodenekiko	PROPNABSSGINDF	Kloden
.	_	.

Europako	PROPNESSSGDEF	Europa
diru	N	diru
bakarra	ADJABSSGDEF	bakar
0,8707	NUM	0,8707
dolarrera	NSGDEFAT+ALL	dolar
heldu	VV.PTCPPFV	heldu
zen	VARGAB3SIND	izan
atzoko	ADVESS	atzo
kotizazioan	NSGDEFINANIN+ESS	kotizazio
,	_	,
0,8615	NUM	0,8615
dolarretan	NIN+ESSINDF	dolar
hasita	VV.PTCP	hasi
.	_	.

Horiekin	DETCOMPLDEF	horiek
hirurekin	NUM	hiru
Urruña	PROPNABSSGDEF	Urruña
ariko	V	ari_izan
da	VARGAB3SIND	izan
.	_	.

Beraz	CONJ	beraz
,	_	,
ezin	NABSINANINDF	ezin
esan	VV.PTCP	esan
Tourra	PROPNSGAT+ALLDEF	Tour
prestatu	VV.PTCPPFV	prestatu
dudanik	VARGAB3SARGER1SIND	*edun
.	_	.

Bartzelonak	PROPNERGSGDEF	Bartzelona
bosgarren	NUM	bosgarren
partidua	NABSSGINANDEF	partidu
behartu	VV.PTCP	behartu
nahi	NABSINDF	nahi
du	VARGAB3SARGER3SPROGIND	ukan
,	_	,
Palaun	PROPNSGIN+ESSDEF	Palau
jokatuko	VV.PTCPPROSP	jokatu
litzateke	VARGAB3SCOND	izan
-	_	-
eta	CONJ	eta
azken	NUM	azken
partidu	N	partidu
erabakigarria	ADJABSSGDEF	erabakigarri
.	_	.

Luis	PROPN	Luis
Fernandezek	PROPNERGSGDEF	Fernandez
fitxatu	VV.PTCPPFV	fitxatu
zuen	VARGAB3SARGER3SIND	*edun
eta	CONJ	eta
ikusteke	VNFINIPFV	ikusi
dago	VARGAB3SPROGIND	egon
zer	DETABSINDF	zer
erabakitzen	VNFINIPFV	erabaki
duen	VARGAB3SARGER3SIND	*edun
Rojok	PROPNERGSGDEF	Rojo
.	_	.

UPNk	PROPNERGSGDEF	UPN
legeak	NABSPLDEF	lege
ez	PARTNEG	ez
zituen	VARGAB3PARGER3SIND	*edun
onartu	VV.PTCPPFV	onartu
eta	CONJ	eta
EHk	PROPNERGSGDEF	EH
Madrilera	PROPNSGDEFAT+ALL	Madril
ez	PARTNEG	ez
joatea	VABS	joan
erabaki	VV.PTCPPFV	erabaki
zuen	VARGAB3SARGER3SIND	*edun
.	_	.

-	_	-
,	_	,
ezberdinak	ADJABSPLDEF	ezberdin
direlako	VARGAB3PPROGIND	izan
.	_	.

Lehen	NUM	lehen
zatian	NSGDEFINANIN+ESS	zati
baloia	NABSSGDEF	baloi
batik	NUM	bat
bat	NUM	bat
Osasunak	PROPNERGSGDEF	Osasuna
erabili	VV.PTCPPFV	erabili
zuen	VARGAB3SARGER3SIND	*edun
,	_	,
bigarrenean	NUM	bi+garren!
are	ADV	are
nabarmneagoa	ADJABSSGDEFCMPR	nabarmen
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
hori	DETABSSGDEF	hori
,	_	,
Malagak	PROPNERGSGDEF	Malaga
erantzukizun	N	erantzukizun
guztia	DETABSSGDEF	guzti
Osasunari	PROPNDATSGDEF	Osasuna
utzi	VV.PTCPPFV	utzi
baitzion	VARGDA3SARGAB3SARGER3SIND	*edun
.	_	.

Aita	N	aita
Santuak	ADJERGSGDEF	santu
euskaraz	NINSINANINDF	euskara
hitz	N	hitz
batzuk	DETABSPLDEF	batzuk
egin	VV.PTCPPFV	egin
zituen	VARGAB3PARGER3SIND	*edun
,	_	,
eta	CONJ	eta
santari	NDATSGDEF	santa
laguntza	NABSSGINANDEF	laguntza
eskatu	VV.PTCPPFV	eskatu
zion	VARGAB3SARGER3SARGDA3SIND	*edun
indarkeriarekin	NCOMSGINANDEF	indarkeria
bukatzeko	VABSINDF	bukatu
:	_	:

Erakutsitako	VV.PTCPESS	erakutsi
lanak	NABSPLINANDEF	lan
zuri-beltzezkoak	NABSPLDEF	zuri-beltz
dira	VARGAB3PPROGIND	izan
eta	CONJ	eta
2x1	N	2x1
metroko	NINAN	metro
formatoan	NSGIN+ESSDEF	formatu
ezarriak	VV.PTCPABSPLDEF	ezarri
dira	VARGAB3PPROGIND	izan
.	_	.

Ekainaren	NGENSGINANDEF	ekain
14an	NUM	14
premiazko	ADJ	premiazko
ebakuntza	NABSSGINANDEF	ebakuntza
egin	VV.PTCP	egin
behar	NABSINDF	behar
izan	VV.PTCPPFV	izan
zioten	VARGAB3SARGER3PARGDA3SIND	*edun
Schusterri	PROPNDATSGDEF	Schuster
,	_	,
heste	N	heste
lodian	ADJSGIN+ESSDEF	lodi
zuloa	NABSSGINANDEF	zulo
zuelako	VARGAB3SARGER3SPROGIND	ukan
,	_	,
eta	CONJ	eta
hilzorian	NSGINANIN+ESSDEF	hilzori
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
bi	NUM	bi
astez	NINSINANINDF	aste
.	_	.

Oso	ADV	oso
zaila	ADJABSSGDEF	zail
da	VARGAB3SPROGIND	izan
beste	DET	beste
espezie	N	espezie
batzuekin	DETCOMPLDEF	batzuk
nahastea	VABS	nahasi
eta	CONJ	eta
zenbait	DETABSINDF	zenbait
gogorarazten	VCAUS	gogora+araz
digun	VARGDA1PARGAB3SARGER3SIND	*edun
itxura	NABSSGDEFINAN	itxura
du	VARGAB3SARGER3SPROGIND	ukan
.	_	.

Gailurra	NABSSGINANDEF	gailur
ez	PARTNEG	ez
zegoen	VARGAB3SPROGIND	egon
aurreikusita	VV.PTCP	aurreikusi
,	_	,
baina	CONJ	baina
aukera	N	aukera
hori	DETABSSGDEF	hori
astelehenean	NSGIN+ESSDEF	astelehen
iradoki	VV.PTCPPFV	iradoki
zuen	VARGAB3SARGER3SIND	*edun
Israelek	PROPNERGSGDEF	Israel
eta	CONJ	eta
iritzi	N	iritzi
hori	DETABSSGDEF	hori
nagusitu	VV.PTCPPFV	nagusitu
da	VARGAB3SIND	izan
,	_	,
azkenean	ADV	azkenean
,	_	,
Oslon	PROPNSGIN+ESSDEF	Oslo
.	_	.

Konpainia	N	konpainia
horri	DETDATSGDEF	hori
leporatu	VV.PTCPPFV	leporatu
zioten	VARGER3PARGAB3SARGDA3SIND	*edun
iaz	ADV	iaz
Armadaren	NGENSGDEFINAN	armada
dirua	NABSSGDEFINAN	diru
desbideratzea	VABS	desbideratu
,	_	,
baina	CONJ	baina
ez	PARTNEG	ez
zen	VARGAB3SIND	izan
auzipetzerik	VPRT	auzipetu
izan	VV.PTCPPFV	izan
.	_	.

Etxeko	NESSSGDEFINAN	etxe
taldeak	NERGSGDEFINAN	talde
,	_	,
berriz	CONJ	berriz
,	_	,
joan	VV.PTCPPFV	joan
zen	VARGAB3SIND	izan
larunbatean	NSGDEFINANIN+ESS	larunbat
Compostelaren	PROPNGEN	Compostela
aurkako	ADPESSSGDEF	aurkako
partiduan	NSGDEFINANIN+ESS	partidu
azkeneko	ADJ	azkeneko
minutuetan	NPLDEFINANIN+ESS	minutu
galdutako	VV.PTCPESS	galdu
puntuak	NABSPLDEFINAN	puntu
berreskuratzeko	VESS	berreskura
aukera	NABSSGDEFINAN	aukera
ezin	N	ezin
hobea	ADJABSSGDEF	hobe
izango	VV.PTCPPROSP	izan
du	VARGAB3SARGER3SIND	*edun
gaurko	ADVESS	gaur
partiduan	NSGDEFINANIN+ESS	partidu
.	_	.

auzokideen	NGENPLDEF	auzokide
kexarik	NPRTINANINDF	kexa
ez	PARTNEG	ez
izatea	VABS	izan
.	_	.

Definizio	N	definizio
ideal	ADJ	ideal
,	_	,
utopiko	ADJ	utopiko
eta	CONJ	eta
prospektiboa	ADJABSSGDEF	prospektiboa
da	VARGAB3SPROGIND	izan
eta	CONJ	eta
horra	ADV	horra
gizarte	N	gizarte
eta	CONJ	eta
gizakia	NABSSGANIMDEF	gizaki
hurbildu	VV.PTCPABSINDF	hurbildu
behar	ADJABSINDF	behar
dira	VARGAB3PPROGIND	izan
,	_	,
baina	CONJ	baina
Lain	ADV	lain
Entralgoren	PROPNGENSGDEF	Entralgo
ustean	NSGINANIN+ESSDEF	uste
ez	PARTNEG	ez
du	VARGAB3SARGER3SIND	*edun
azaltzen	VNFINIPFV	azaldu
"	_	"
egokiro	ADV	egokiro
pertsonaren	NGENSGANIMDEF	pertsona
bizitzan	NSGINANIN+ESSDEF	bizitza
osasuna	NABSSGINANDEF	osasun
deitzen	VNFINIPFV	deitu
duguna	VABSSGARGAB3SARGER1PDEFPROGIND	ukan
"	_	"
.	_	.

-	_	-
Kontua	NABSSGDEFINAN	kontu
da	VARGAB3SPROGIND	izan
iritsi	VV.PTCPPFV	iritsi
direla	VARGAB3PIND	izan
.	_	.

Oronozko	PROPNESSSGDEF	Oronoz
aurrelariak	NERGSGDEFANIM	aurrelari
eta	CONJ	eta
Zezeagak	PROPNERGSGDEF	Zezeaga
22	NUM	22
eta	CONJ	eta
20	NUM	20
irabazi	VV.PTCPPFV	irabazi
zieten	VARGER3PARGAB3SARGDA3PIND	*edun
Olaizola	PROPN	Olaizola
II.a	NUM	II+garren4
eta	CONJ	eta
Lasari	PROPNDATSGDEF	Lasa
52	NUM	52
minutuko	NINAN	minutu
iraupena	NABSSGDEFINAN	iraupen
izan	VV.PTCPPFV	izan
zuen	VARGAB3SARGER3SIND	*edun
partidu	N	partidu
lehiatuan	VV.PTCPSGDEFIN+ESS	lehiatu
.	_	.

Goiz	N	goiz
hartan	DETSGIN+ESSDEF	hura
Xucekin	PROPNCOMSGDEF	Xuc
hitzegin	VV.PTCPPFV	hitz_egin
zuen	VARGAB3SARGER3SIND	*edun
eta	CONJ	eta
elkarrekin	PROCOMINDF	elkar
joan	VV.PTCPPFV	joan
ziren	VARGAB3PIND	izan
egunpasa	NABSSGDEF	egunpasa
.	_	.

Baina	CONJ	baina
pixkanaka	ADV	pixkanaka
hori	DETABSSGDEF	hori
gaindituz	VV.PTCPINSINDF	gainditu
goaz	VARGAB1PPROGIND	joan
.	_	.

Omenaldi	N	omenaldi
horrekin	DETCOMSGDEF	hori
eman	VV.PTCPPFV	eman
zitzaion	VARGDA3SARGAB3SIND	izan
hasiera	NABSSGDEFINAN	hasiera
Ekialde	N	ekialde
Erdiko	NESSSGDEF	erdi
negoziazioen	NGENPLDEF	negoziazio
azken	NUM	azken
faseari	NDATSGDEFINAN	fase
.	_	.

ETAk	PROPNERGSGDEF	ETA
erailtzen	VNFINIPFV	erail
du	VARGAB3SARGER3SIND	*edun
,	_	,
eta	CONJ	eta
krimen	N	krimen
horren	DETGENSGDEF	hori
ardura	NABSSGDEF	ardura
EAJri	PROPNDATSGINANDEF	EAJ
eta	CONJ	eta
abertzaletasun	N	abertzaletasun
demokratikoari	ADJDATSGDEF	demokratiko
leporatzen	VNFINIPFV	leporatu
dio	VARGAB3SARGER3SARGDA3SIND	*edun
.	_	.

"	_	"
etxean	NSGINANIN+ESSDEF	etxe
ez	PARTNEG	ez
dugu	VARGAB3SARGER1PIND	*edun
horrela	ADV	horrela
erraiten	V	erran
...	_	...
"	_	"
.	_	.

David	PROPN	David
Asensio	PROPNABSSGDEF	Asensio
,	_	,
Bilbao	PROPN	Bilbo
Athleticeko	PROPNESSSGDEF	Athletic
aurrelari	N	aurrelari
gaztea	ADJABSSGDEF	gazte
deitu	VV.PTCPPFV	deitu
du	VARGAB3SARGER3SIND	*edun
Rojok	PROPNERGSGDEF	Rojo
gaurko	ADVESS	gaur
partidurako	NESSSGINANDEF	partidu
deialdia	NABSSGDEF	deialdi
osatzeko	VABSINDF	osatu
.	_	.

Juliak	PROPNERGSGDEF	Julia
gabardinaren	NGENSGDEF	gabardina
paparra	NABSSGDEFINAN	papar
lotzen	VNFINIPFV	lotu
du	VARGER3SARGAB3SIND	*edun
esku	N	esku
batez	NUM	bat
,	_	,
besteaz	DETINSSGDEF	beste
bi	NUM	bi
faldoiak	NABSPLDEF	faldoi
izter	N	izter
artean	ADPIN+ESS	arte
gordetzen	VNFINIPFV	gorde
dituelarik	VARGAB3PARGER3SIND	*edun
,	_	,
bat-batean	ADV	bat-batean
hotza	NABSSGDEFINAN	hotz
sentitu	VV.PTCPPFV	sentitu
balu	VARGER3SARGAB3SCOND	*edun
bezala	ADV	bezala
.	_	.

"	_	"
Nik	PRO	ni
bezala	ADPSG1DEF	bezala
pentsatzen	VNFINIPFV	pentsatu
du	VARGAB3SARGER3SIND	*edun
gauza	N	gauza
askotaz	DETINSINDF	asko
"	_	"
.	_	.

Zoritxarrez	ADV	zoritxarrez
,	_	,
askotan	ADV	askotan
ez	PARTNEG	ez
dute	VARGAB3SARGER3PPROGIND	ukan
zorte	N	zorte
onik	ADJPRTINDF	on
eta	CONJ	eta
